"dataset","term","estimate","se"
15,"rating.C",-0.378622989668019,0.225947407128229
15,"rating^4",0.325995446457821,0.229644917841924
16,"(Intercept):1",1.1915066853158,0.200331836115731
16,"(Intercept):2",2.02593097945249,0.215746095115479
16,"childrenyes",-0.315866386564976,0.224583380514064
16,"religiousness.L",0.669167797316443,0.26592461212137
16,"religiousness.Q",-0.0328272885567663,0.247585895297456
16,"religiousness.C",-0.134921981914861,0.2213507506928
16,"religiousness^4",-0.698751341183683,0.201773502044947
16,"rating.L",0.898846813154425,0.252489570001396
16,"rating.Q",0.413746881414984,0.251433698239615
16,"rating.C",-0.325951907091158,0.223457939350571
16,"rating^4",0.505387551401718,0.234877176436269
17,"(Intercept):1",1.18520666129619,0.201830143371192
17,"(Intercept):2",1.98606468232842,0.216069255370058
17,"childrenyes",-0.372419160860893,0.22562663344101
17,"religiousness.L",0.630286244864129,0.263754631041989
17,"religiousness.Q",-0.00779620985156443,0.245920171607778
17,"religiousness.C",0.0321977191942442,0.218126214477351
17,"religiousness^4",-0.483023850289415,0.201237854367902
17,"rating.L",1.08513077510972,0.239685646453619
17,"rating.Q",0.308612553917444,0.240436290072748
17,"rating.C",-0.4098393099756,0.21931097738546
17,"rating^4",0.380338249917133,0.232204309945192
18,"(Intercept):1",1.02624923496169,0.201332080501567
18,"(Intercept):2",1.81974269995259,0.214453255436431
18,"childrenyes",-0.173983324857978,0.224848032171036
18,"religiousness.L",0.702683698179124,0.272779729514795
18,"religiousness.Q",-0.202462946662217,0.253600301381289
18,"religiousness.C",0.163230191577689,0.223724491737808
18,"religiousness^4",-0.652642158466933,0.202486658087347
18,"rating.L",1.26859039113997,0.237351669818468
18,"rating.Q",0.390158990636586,0.233921361895307
18,"rating.C",-0.259328773220041,0.223019536168596
18,"rating^4",0.21171004464764,0.231437831876084
19,"(Intercept):1",1.44198822653283,0.217360962308218
19,"(Intercept):2",2.29555048391958,0.234127213053204
19,"childrenyes",-0.66263418021238,0.239762538244228
19,"religiousness.L",0.97964966855385,0.283207588757343
19,"religiousness.Q",-0.256911824580702,0.264879104478636
19,"religiousness.C",0.0207152109946416,0.226911150333461
19,"religiousness^4",-0.42646847679941,0.211189391191701
19,"rating.L",1.16117394229414,0.253867197574684
19,"rating.Q",0.301530357307013,0.255161951573489
19,"rating.C",-0.571544841425015,0.22845278017575
19,"rating^4",0.443916872314704,0.238618080506746
20,"(Intercept):1",1.25175022356045,0.209911953212391
20,"(Intercept):2",2.06033046471827,0.224572621335732
20,"childrenyes",-0.380810755210924,0.232576946584636
20,"religiousness.L",0.506208753780308,0.281777581298257
20,"religiousness.Q",0.230253784387406,0.260776318367094
20,"religiousness.C",-0.109068376897798,0.220467863843314
20,"religiousness^4",-0.324831451818887,0.203282272887524
20,"rating.L",1.23830513956588,0.24543870728792
20,"rating.Q",0.465045585920817,0.24187960096589
20,"rating.C",-0.256836476921595,0.222925731103112
20,"rating^4",0.337072015534774,0.229545899894874
21,"(Intercept):1",1.28457615627724,0.208008627395537
21,"(Intercept):2",2.10762258033273,0.223223274958078
21,"childrenyes",-0.412092768263325,0.232293781769349
21,"religiousness.L",1.0496914749613,0.290236433804072
21,"religiousness.Q",-0.0315575940696146,0.266463945376036
21,"religiousness.C",0.320723371495983,0.229890415796692
21,"religiousness^4",-0.668993481031877,0.205923182745418
21,"rating.L",1.12629919122297,0.253828896666202
21,"rating.Q",0.463322316805842,0.252041203431192
21,"rating.C",-0.354013896800045,0.223215460651131
21,"rating^4",0.470581488521632,0.23894416558237
22,"(Intercept):1",1.28046218732476,0.204702959186501
22,"(Intercept):2",2.09596922987688,0.220170967289589
22,"childrenyes",-0.3655906747286,0.227698389127278
22,"religiousness.L",0.787087056837882,0.286875943042403
22,"religiousness.Q",0.172260899921995,0.263563376936167
22,"religiousness.C",0.0257896870413222,0.224389806809842
22,"religiousness^4",-0.532759745429375,0.202958009519452
22,"rating.L",1.08491825207019,0.2405400924289
22,"rating.Q",0.453995853894387,0.238497769590778
22,"rating.C",-0.391343733987788,0.221442278414966
22,"rating^4",0.380440443404719,0.2309899581962
23,"(Intercept):1",1.45992720745759,0.220027760227102
23,"(Intercept):2",2.31815035057912,0.236007079470628
23,"childrenyes",-0.771000371440388,0.241178258301895
23,"religiousness.L",0.942814505862456,0.276009510321453
23,"religiousness.Q",-0.243070367648681,0.255661827747399
23,"religiousness.C",0.065133619887799,0.224269369233746
23,"religiousness^4",-0.479701038145565,0.205439037120065
23,"rating.L",1.15688537931433,0.245186388789725
23,"rating.Q",0.233463356305817,0.241901826818986
23,"rating.C",-0.427286243485971,0.225006078959409
23,"rating^4",0.168822155540471,0.232005461278161
24,"(Intercept):1",1.33076275262807,0.210826342255558
24,"(Intercept):2",2.14761847142188,0.225876892894654
24,"childrenyes",-0.524881869842018,0.235045599721634
24,"religiousness.L",0.849268904467513,0.281075222793803
24,"religiousness.Q",0.0703649033375557,0.259296734452604
24,"religiousness.C",0.0744360913411749,0.22581845996451
24,"religiousness^4",-0.575075788353986,0.204770981552021
24,"rating.L",1.29367675942783,0.247243151744446
24,"rating.Q",0.312476771917562,0.245234347282597
24,"rating.C",-0.241115170908876,0.221955226215171
24,"rating^4",0.321188584703413,0.232041016122258
25,"(Intercept):1",1.33907101213157,0.210063810198537
25,"(Intercept):2",2.17723057855379,0.22556958340209
25,"childrenyes",-0.564932337838958,0.232943796553769
25,"religiousness.L",0.619454254184999,0.266250023581995
25,"religiousness.Q",-0.0729307126617914,0.248722082564262
25,"religiousness.C",-0.0889864886444426,0.219155709841164
25,"religiousness^4",-0.459811710884982,0.200406882986497
25,"rating.L",0.979868955326779,0.247014018538804
25,"rating.Q",0.413388784086463,0.242645031987063
25,"rating.C",-0.413408026067229,0.2217560200729
25,"rating^4",0.279875734791195,0.227491613187677
26,"(Intercept):1",1.26171001045268,0.206179635179035
26,"(Intercept):2",2.11850881245568,0.221650602797356
26,"childrenyes",-0.515996326667976,0.228408557117118
26,"religiousness.L",0.739294840457406,0.267600806369731
26,"religiousness.Q",-0.11339218209125,0.247738652127603
26,"religiousness.C",-0.00791912745700976,0.220653712028328
26,"religiousness^4",-0.560275592399037,0.202259024923761
26,"rating.L",1.0304524567167,0.248040744197359
26,"rating.Q",0.419086774351536,0.243854647736029
26,"rating.C",-0.440108245839363,0.222738875201575
26,"rating^4",0.217346307043691,0.22540641232069
27,"(Intercept):1",1.2469234036411,0.211375456935518
27,"(Intercept):2",2.02368127320721,0.225129951960748
27,"childrenyes",-0.40773902421498,0.23561239954471
27,"religiousness.L",0.672216428088621,0.280183177069155
27,"religiousness.Q",-0.0124220794273557,0.260830008446979
27,"religiousness.C",0.0658343087712608,0.221702492356583
27,"religiousness^4",-0.538204023186095,0.205737056467011
27,"rating.L",1.29941943674849,0.238508357154602
27,"rating.Q",0.366717518005215,0.23967475364267
27,"rating.C",-0.282137095117829,0.222350394049232
27,"rating^4",0.337027215270022,0.232538612545915
28,"(Intercept):1",1.46994339775407,0.216716666773584
28,"(Intercept):2",2.30108041820006,0.232245635392651
28,"childrenyes",-0.716113359953732,0.238429090994981
28,"religiousness.L",0.739810062989618,0.268535879196917
28,"religiousness.Q",-0.130325690109632,0.251360535923909
28,"religiousness.C",-0.181477669788436,0.219468843767296
28,"religiousness^4",-0.462481134247136,0.203078515473865
28,"rating.L",0.865383487518509,0.245899054144652
28,"rating.Q",0.430041564538512,0.243447097924404
28,"rating.C",-0.320114551972636,0.223082199441357
28,"rating^4",0.256578567052839,0.23021980753425
29,"(Intercept):1",1.45107095065905,0.220094328589702
29,"(Intercept):2",2.32781477272189,0.23622913553218
29,"childrenyes",-0.771430137190952,0.241690993813986
29,"religiousness.L",0.788293152918908,0.262952844036524
29,"religiousness.Q",-0.164117367923967,0.247838460671976
29,"religiousness.C",0.0444951751300423,0.215378513357328
29,"religiousness^4",-0.421055161037256,0.206304173249172
29,"rating.L",1.22015297683937,0.240600852012983
29,"rating.Q",0.155328128277268,0.242612063050007
29,"rating.C",-0.0630337342723191,0.224085240288815
29,"rating^4",0.265183486183222,0.233137827933397
30,"(Intercept):1",1.08731974141075,0.196206800304269
30,"(Intercept):2",1.92267434079034,0.211260816931515
30,"childrenyes",-0.189319713759172,0.22007709834437
30,"religiousness.L",0.932183637371991,0.287591740431721
30,"religiousness.Q",-0.0176341737391888,0.263656014541121
30,"religiousness.C",0.0451571918312562,0.224370143137688
30,"religiousness^4",-0.529150205061105,0.200769684840266
30,"rating.L",1.1290694388159,0.24326280141005
30,"rating.Q",0.423867235797198,0.246152225321441
30,"rating.C",-0.375768645809875,0.219573152357331
30,"rating^4",0.681994680060296,0.240425560594245
31,"(Intercept):1",1.23086287413284,0.20399481689498
31,"(Intercept):2",2.05972612288341,0.219635912582595
31,"childrenyes",-0.361225387636486,0.230922644655837
31,"religiousness.L",0.8479928130902,0.272983925974739
31,"religiousness.Q",-0.164714473862126,0.252805766511167
31,"religiousness.C",0.133718170560385,0.224005773210895
31,"religiousness^4",-0.60084559753118,0.203233069262508
31,"rating.L",1.12525062403121,0.236293657046759
31,"rating.Q",0.316594192360475,0.241830600629322
31,"rating.C",-0.191482250100343,0.224394231324585
31,"rating^4",0.433851905033949,0.240680584250245
32,"(Intercept):1",1.20717571258963,0.202981016380215
32,"(Intercept):2",2.04998325731286,0.21817623708001
32,"childrenyes",-0.443555586916817,0.224377149187989
32,"religiousness.L",0.779359374605384,0.279517218237632
32,"religiousness.Q",0.0650617828813133,0.257381852395147
32,"religiousness.C",0.0782208054301688,0.223964197165456
32,"religiousness^4",-0.58764585163237,0.202227963835923
32,"rating.L",1.23233120094167,0.239645102766823
32,"rating.Q",0.406527094965983,0.238443848726074
32,"rating.C",-0.469172025483242,0.223860626280434
32,"rating^4",0.303105938459167,0.231016297300317
33,"(Intercept):1",1.36684090727471,0.206302596073107
33,"(Intercept):2",2.26287060952301,0.224644931282719
33,"childrenyes",-0.486835296691705,0.230618837003786
33,"religiousness.L",0.702624392653132,0.266482467597766
33,"religiousness.Q",-0.181149645367754,0.249297465265248
33,"religiousness.C",-0.100753018749975,0.219351789127361
33,"religiousness^4",-0.409151914305196,0.206422514141809
33,"rating.L",0.884082151383582,0.256403516022916
33,"rating.Q",0.505429431456286,0.254160950986229
33,"rating.C",-0.334081639232761,0.221918528472134
33,"rating^4",0.497081167424347,0.23127887523704
34,"(Intercept):1",1.21768199765559,0.198784103375739
34,"(Intercept):2",2.04812266906963,0.214720307049433
34,"childrenyes",-0.314896420399496,0.223146952208804
34,"religiousness.L",0.679048578182865,0.268632639733925
34,"religiousness.Q",-0.130225511775038,0.250862143738159
34,"religiousness.C",0.0129930147691567,0.222276345972508
34,"religiousness^4",-0.574752292885001,0.204221247480596
34,"rating.L",0.834882920010623,0.254123280127421
34,"rating.Q",0.566861100028818,0.250198679585737
34,"rating.C",-0.335866100231514,0.22504221354712
34,"rating^4",0.404173514067714,0.22953755436831
35,"(Intercept):1",1.22010321515462,0.210646691398965
35,"(Intercept):2",2.07449119067674,0.226081304185996
35,"childrenyes",-0.470331727959663,0.232937486063591
35,"religiousness.L",1.06774150980181,0.272650511668601
35,"religiousness.Q",-0.339088040944665,0.255304861931268
35,"religiousness.C",0.118932886559841,0.223825363349158
35,"religiousness^4",-0.540086244127083,0.208759616744869
35,"rating.L",1.27453611520815,0.246551329288118
35,"rating.Q",0.249563284278695,0.243152672677494
35,"rating.C",-0.309587256834453,0.226399797588206
35,"rating^4",0.165360021959591,0.235944536098434
36,"(Intercept):1",1.4500611810752,0.218212665638579
36,"(Intercept):2",2.2508374445163,0.233270822705675
36,"childrenyes",-0.527229214779014,0.237231410201065
36,"religiousness.L",1.0444814397441,0.291472881867975
36,"religiousness.Q",0.232430563970811,0.264671270159933
36,"religiousness.C",0.0173332236390732,0.230560292055788
36,"religiousness^4",-0.690491193608443,0.200723647401032
36,"rating.L",0.852585407290058,0.247837624726909
36,"rating.Q",0.289791178099429,0.248735490568725
36,"rating.C",-0.191610117598064,0.223210118452245
36,"rating^4",0.404313179628937,0.238745109911023
37,"(Intercept):1",1.37405375724051,0.213182619839922
37,"(Intercept):2",2.23253224325588,0.229611052379378
37,"childrenyes",-0.499706621216749,0.236371703485562
37,"religiousness.L",0.929995938769125,0.290631495785206
37,"religiousness.Q",0.0367460912323327,0.266976873481893
37,"religiousness.C",0.215033740569355,0.229292163692309
37,"religiousness^4",-0.521000737686999,0.20386787819202
37,"rating.L",1.18357195260955,0.237110815725858
37,"rating.Q",0.0867727494832906,0.245381303277478
37,"rating.C",-0.205491747159207,0.222631222598101
37,"rating^4",0.386728210238486,0.241228336848788
38,"(Intercept):1",1.33387756232295,0.207245637037325
38,"(Intercept):2",2.16833106447703,0.223074691310702
38,"childrenyes",-0.411172308398723,0.226873770182125
38,"religiousness.L",0.900670011635518,0.289122230906689
38,"religiousness.Q",0.164203756487733,0.26443259655044
38,"religiousness.C",0.0837478385142187,0.226577419675846
38,"religiousness^4",-0.622745333039852,0.20066937053655
38,"rating.L",0.711281934107635,0.268868407206284
38,"rating.Q",0.738509144792829,0.261594311592242
38,"rating.C",-0.467920163589705,0.225020430201516
38,"rating^4",0.450078373440063,0.229153483556065
39,"(Intercept):1",1.2171849493505,0.202368634210583
39,"(Intercept):2",2.07976911539334,0.218852622268866
39,"childrenyes",-0.394972327348383,0.230187109480048
39,"religiousness.L",0.508789375179409,0.276632643475677
39,"religiousness.Q",-0.0847482249795651,0.258169855829476
39,"religiousness.C",0.0217843202074884,0.222654050542082
39,"religiousness^4",-0.512015844691097,0.2046153477659
39,"rating.L",1.2907850814015,0.236251981854383
39,"rating.Q",0.282383502638561,0.242242817002985
39,"rating.C",-0.37714252135031,0.221270498851608
39,"rating^4",0.380061233938417,0.234283355817857
40,"(Intercept):1",1.30880028381738,0.219464394562114
40,"(Intercept):2",2.07234299221462,0.232928969720497
40,"childrenyes",-0.406360253201819,0.238055267051414
40,"religiousness.L",0.869551429907677,0.281635583591643
40,"religiousness.Q",-0.0602486731300991,0.261724725481512
40,"religiousness.C",-0.00849746362897846,0.227020839929062
40,"religiousness^4",-0.570026838360802,0.208819476700186
40,"rating.L",1.00332104488272,0.260564802864103
40,"rating.Q",0.443029507589016,0.254779643353392
40,"rating.C",-0.371635004433129,0.226236535809511
40,"rating^4",0.38697919444746,0.236309120305207
41,"(Intercept):1",1.23891188031358,0.209565270866418
41,"(Intercept):2",2.02528695485302,0.223770469023273
41,"childrenyes",-0.379398499793886,0.234633692444407
41,"religiousness.L",0.402090119392943,0.274589284438543
41,"religiousness.Q",0.0855316564184249,0.253128634481744
41,"religiousness.C",-0.237676888495058,0.221746371224531
41,"religiousness^4",-0.4776848581488,0.202806248701731
41,"rating.L",1.3018119884266,0.238924581582642
41,"rating.Q",0.0640188871062245,0.244778431548828
41,"rating.C",-0.132166088205757,0.222474591324502
41,"rating^4",0.307522406380166,0.240183566841319
42,"(Intercept):1",1.21538549476919,0.207352835501443
42,"(Intercept):2",2.08651299475348,0.222731124054803
42,"childrenyes",-0.508315368035039,0.229820614276513
42,"religiousness.L",0.74583719780869,0.263803866879512
42,"religiousness.Q",-0.212069376097194,0.245974322972116
42,"religiousness.C",-0.00720175712368487,0.21900557605511
42,"religiousness^4",-0.66179088521235,0.202859048480208
42,"rating.L",1.20754029457818,0.243983924396435
42,"rating.Q",0.281305374581995,0.243847083763006
42,"rating.C",-0.226852408474773,0.220318660887236
42,"rating^4",0.471153919300241,0.234457583424207
43,"(Intercept):1",1.42193495075086,0.216870823597986
43,"(Intercept):2",2.28383256234466,0.233220720219746
43,"childrenyes",-0.599393089505573,0.236537987376866
43,"religiousness.L",0.641126482236669,0.279238352416127
43,"religiousness.Q",0.0368536751728131,0.258210293042885
43,"religiousness.C",0.0313651935113013,0.222363278357047
43,"religiousness^4",-0.491148562604009,0.201153085794402
43,"rating.L",0.980037528676408,0.255149399880493
43,"rating.Q",0.587217627516911,0.247031269297246
43,"rating.C",-0.331866004327457,0.223152164436956
43,"rating^4",0.23436447814443,0.223944417431305
44,"(Intercept):1",0.967277237267419,0.198634211570429
44,"(Intercept):2",1.78988084504216,0.212255117250474
44,"childrenyes",-0.121073320587503,0.227519867924572
44,"religiousness.L",0.80496912688029,0.283226611500522
44,"religiousness.Q",-0.0983187732237546,0.261219669332837
44,"religiousness.C",0.168062223091942,0.221873908525089
44,"religiousness^4",-0.462527188178284,0.20306644842122
44,"rating.L",1.53245662198709,0.230916057535521
44,"rating.Q",0.300754463433138,0.232359511302711
44,"rating.C",-0.368881494897081,0.221886020605622
44,"rating^4",0.23358386497256,0.234479094058045
45,"(Intercept):1",1.13013784054345,0.198623377110636
45,"(Intercept):2",1.98034185951358,0.214673037138126
45,"childrenyes",-0.235282279448189,0.226155804882245
45,"religiousness.L",0.668357461114986,0.288458440584317
45,"religiousness.Q",0.131994727386955,0.265916971543345
45,"religiousness.C",0.0148249951115417,0.227888652316244
45,"religiousness^4",-0.462615613473868,0.203932415292515
45,"rating.L",1.4364551571663,0.241612715159666
45,"rating.Q",0.178357957329516,0.242017790879687
45,"rating.C",-0.390717271656816,0.222574098299611
45,"rating^4",0.409784932384248,0.239170492820813
46,"(Intercept):1",1.12627246940016,0.201157961891728
46,"(Intercept):2",1.93317827392284,0.215799696246082
46,"childrenyes",-0.230229422005131,0.227149212013684
46,"religiousness.L",0.967053977608529,0.281909032901485
46,"religiousness.Q",-0.126030656984816,0.261310495120962
46,"religiousness.C",0.0780916353072841,0.225998011518294
46,"religiousness^4",-0.542197395434361,0.207801376491113
46,"rating.L",1.11336268076491,0.280237016613676
46,"rating.Q",0.618828718415663,0.267521845880925
46,"rating.C",-0.438175283909324,0.230877788902255
46,"rating^4",0.385767092914609,0.227334390885032
47,"(Intercept):1",1.38583746542695,0.208877893922351
47,"(Intercept):2",2.2263155491758,0.225229816520388
47,"childrenyes",-0.591944942318437,0.23358168530726
47,"religiousness.L",0.832619341571215,0.276376296424266
47,"religiousness.Q",-0.0715632681951777,0.255986552095399
47,"religiousness.C",0.0797154193240791,0.225781865193767
47,"religiousness^4",-0.456755794461913,0.206867047343062
47,"rating.L",1.12202369623825,0.257512866556059
47,"rating.Q",0.586818461740911,0.252681146237917
47,"rating.C",-0.400768084701184,0.226283269216575
47,"rating^4",0.28824181513915,0.228514349950902
48,"(Intercept):1",1.2950260820301,0.202777168931322
48,"(Intercept):2",2.1377963482702,0.218932237892915
48,"childrenyes",-0.468314668808399,0.225859310764509
48,"religiousness.L",0.674302236843591,0.2727628959422
48,"religiousness.Q",0.00648713732739972,0.25461841736372
48,"religiousness.C",0.139615706840055,0.220353383125798
48,"religiousness^4",-0.405471150534463,0.204694514962425
48,"rating.L",1.00502246929592,0.250509402253471
48,"rating.Q",0.566641233820871,0.245658460602431
48,"rating.C",-0.516524047669419,0.224113345345667
48,"rating^4",0.423291579424536,0.227335630273487
49,"(Intercept):1",1.39418884732007,0.214695275708648
49,"(Intercept):2",2.19141550658768,0.229218343145766
49,"childrenyes",-0.548387491545531,0.234391011860016
49,"religiousness.L",1.01428809447873,0.278184507651792
49,"religiousness.Q",-0.0374540571628346,0.25916570969462
49,"religiousness.C",0.0054865502201728,0.222848315632223
49,"religiousness^4",-0.436909184802636,0.204281000586232
49,"rating.L",0.891336536623664,0.242299573207559
